Folsom Temperature Profiles (2001-2021) - All Sites,,,
JDAY,Depth,Temp,Seg
3419.5,19.87,11,105
3419.51,21.49,10.78,105
3419.51,23.04,10.61,105
3419.51,23.9,10.67,105
3419.51,26.15,10.44,105
3419.51,27.55,10.28,105
3419.51,28.96,10.06,105
3419.51,30.36,9.5,105
3419.51,32.06,9.44,105
3419.51,33.71,9.33,105
3419.51,35.3,9.22,105
3419.51,36.58,9.17,105
3419.51,38.25,9.11,105
3419.51,39.59,9.06,105
3419.51,41.3,9.06,105
3419.51,42.52,9,105
3419.51,44.99,8.94,105
3419.51,45.63,8.83,105
3419.51,47.27,8.78,105
3419.51,48.71,8.72,105
3419.51,50.41,8.61,105
3419.51,51.72,8.61,105
3419.51,53.37,8.56,105
3419.51,54.96,8.5,105
3419.51,56.85,8.5,105
3419.51,58.09,8.44,105
3419.51,59.62,8.44,105
3419.51,60.84,8.44,105
3419.52,62.67,8.39,105
3419.52,64.22,8.39,105
3419.52,65.56,8.39,105
3419.52,67.39,8.33,105
3419.52,68.76,8.33,105
3419.52,70.59,8.33,105
3419.52,71.81,8.33,105
3419.52,73.82,8.33,105
3419.52,74.86,8.33,105
3436.5,0.15,23.22,105
3436.5,1.55,22.22,105
3436.5,3.08,21.89,105
3436.5,4.6,21.06,105
3436.5,6.28,19.56,105
3436.5,7.89,16.17,105
3436.5,9.51,15.22,105
3436.5,10.79,14.56,105
3436.5,12.47,13.89,105
3436.5,13.99,13.67,105
3436.5,15.48,13.22,105
3436.5,16.86,12.78,105
3436.5,18.35,12.44,105
3436.5,19.63,11.89,105
3436.5,21.37,11.61,105
3436.51,22.86,11.22,105
3436.51,24.2,11.06,105
3436.51,25.91,10.78,105
3436.51,27.49,10.56,105
3436.51,29.11,10.39,105
3436.51,30.54,10.28,105
3436.51,32.13,10.11,105
3436.51,33.8,9.94,105
3436.51,35.2,9.83,105
3436.51,41.15,9.44,105
3436.51,42.67,9.33,105
3436.51,44.01,9.28,105
3436.51,45.78,9.17,105
3436.51,47.46,9.11,105
3436.51,48.59,9,105
3436.51,53.46,8.78,105
3436.51,54.83,8.72,105
3436.51,56.42,8.67,105
3436.51,58.28,8.67,105
3436.51,59.38,8.61,105
3436.51,60.87,8.61,105
3436.51,62.61,8.56,105
3436.51,64.04,8.5,105
3436.51,65.65,8.5,105
3436.52,67.09,8.5,105
3436.52,68.7,8.5,105
3436.52,70.16,8.44,105
3436.52,71.87,8.44,105
3436.52,73.12,8.44,105
3436.52,74.68,8.44,105
3436.52,76.05,8.44,105
3454.5,0.17,20.36,105
3454.5,1.72,19.84,105
3454.5,3.13,19.78,105
3454.5,4.65,19.72,105
3454.5,6.19,19.7,105
3454.5,7.7,19.6,105
3454.5,9.2,19.53,105
3454.5,10.82,17.7,105
3454.5,12.29,16.32,105
3454.5,13.79,15.16,105
3454.5,15.15,14.5,105
3454.5,16.77,13.63,105
3454.5,18.4,13.29,105
3454.5,20.06,12.54,105
3454.5,21.4,12.27,105
3454.51,22.94,11.84,105
3454.51,24.44,11.54,105
3454.51,25.95,11.32,105
3454.51,27.52,11.07,105
3454.51,29.09,10.87,105
3454.51,30.58,10.7,105
3454.51,32.14,10.56,105
3454.51,33.62,10.43,105
3454.51,35.28,10.29,105
3454.51,36.66,10.17,105
3454.51,38.17,10.08,105
3454.51,39.91,9.96,105
3454.51,41.22,9.86,105
3454.51,42.76,9.72,105
3454.51,44.25,9.61,105
3454.51,45.78,9.48,105
3454.51,47.32,9.39,105
3454.51,48.72,9.29,105
3454.51,50.36,9.19,105
3454.51,51.98,9.13,105
3454.51,53.54,9.06,105
3454.51,55.17,8.99,105
3454.51,56.56,8.96,105
3454.51,58.11,8.92,105
3454.51,59.57,8.87,105
3454.51,59.7,8.86,105
3454.51,62.68,8.78,105
3454.51,64.23,8.76,105
3454.51,65.8,8.73,105
3454.52,67.18,8.72,105
3454.52,68.83,8.69,105
3454.52,70.28,8.69,105
3454.52,71.71,8.68,105
3454.52,73.18,8.68,105
3454.52,74.77,8.68,105
3454.52,75.85,8.68,105
3469.5,0.27,23.79,105
3469.5,1.66,23.59,105
3469.5,3.12,23.36,105
3469.5,4.66,23.05,105
3469.5,6.24,22.17,105
3469.5,7.74,21.21,105
3469.5,9.25,20.28,105
3469.5,10.89,19.39,105
3469.5,12.32,18.02,105
3469.5,13.92,16.68,105
3469.5,15.39,15.38,105
3469.5,16.89,14.42,105
3469.5,18.33,13.73,105
3469.5,19.91,12.94,105
3469.5,21.41,12.32,105
3469.51,23.05,11.86,105
3469.51,24.44,11.5,105
3469.51,26.05,11.27,105
3469.51,27.54,10.95,105
3469.51,29.13,10.78,105
3469.51,30.58,10.67,105
3469.51,32.1,10.56,105
3469.51,33.63,10.47,105
3469.51,35.28,10.33,105
3469.51,36.78,10.19,105
3469.51,38.2,10.06,105
3469.51,39.75,9.95,105
3469.51,41.24,9.88,105
3469.51,42.84,9.77,105
3469.51,44.33,9.69,105
3469.51,45.83,9.54,105
3469.51,47.38,9.44,105
3469.51,48.88,9.37,105
3469.51,50.56,9.31,105
3469.51,52.12,9.22,105
3469.51,53.39,9.12,105
3469.51,54.89,9.01,105
3469.51,56.55,8.95,105
3469.51,57.77,8.9,105
3469.51,59.54,8.87,105
3469.51,60.76,8.86,105
3469.51,62.58,8.84,105
3469.51,63.9,8.84,105
3469.51,65.78,8.82,105
3469.52,67.25,8.79,105
3469.52,68.63,8.78,105
3469.52,70.26,8.78,105
3469.52,71.74,8.78,105
3469.52,72.02,8.79,105
3485.5,0.25,24.84,105
3485.5,1.8,24.65,105
3485.5,3.17,24.48,105
3485.5,4.79,24.37,105
3485.5,6.16,24.25,105
3485.5,7.75,23.29,105
3485.5,9.3,21.82,105
3485.5,10.86,20.58,105
3485.5,12.33,19.86,105
3485.5,13.78,17.24,105
3485.5,15.36,16.26,105
3485.5,16.87,14.82,105
3485.5,18.45,13.84,105
3485.5,20.08,13.11,105
3485.5,21.37,12.41,105
3485.51,23.09,12.03,105
3485.51,24.56,11.74,105
3485.51,25.99,11.34,105
3485.51,27.64,11.26,105
3485.51,29.16,11.08,105
3485.51,30.48,10.91,105
3485.51,32.14,10.81,105
3485.51,33.58,10.69,105
3485.51,35.09,10.56,105
3485.51,36.67,10.37,105
3485.51,38.18,10.23,105
3485.51,39.85,10.12,105
3485.51,41.23,10,105
3485.51,42.69,9.86,105
3485.51,44.39,9.74,105
3485.51,45.56,9.66,105
3485.51,47.31,9.51,105
3485.51,48.85,9.38,105
3485.51,50.5,9.26,105
3485.51,51.94,9.14,105
3485.51,53.38,9.12,105
3485.51,54.99,9.08,105
3485.51,56.49,9.04,105
3485.51,58.12,9.02,105
3485.51,59.59,8.98,105
3485.51,60.74,8.96,105
3485.51,62.66,8.92,105
3485.51,64.09,8.91,105
3485.51,65.77,8.9,105
3485.52,67.19,8.88,105
3485.52,68.88,8.86,105
3485.52,70.06,8.86,105
3485.52,70.12,8.86,105
3504.5,0.01,24.39,105
3504.5,1.51,24.06,105
3504.5,3.08,23.99,105
3504.5,4.75,23.95,105
3504.5,6.11,23.93,105
3504.5,7.68,23.87,105
3504.5,9.2,23.07,105
3504.5,10.69,21.59,105
3504.5,12.31,20.14,105
3504.5,13.7,19.16,105
3504.5,15.28,17.52,105
3504.5,16.98,15.98,105
3504.5,18.42,14.82,105
3504.5,19.93,13.89,105
3504.5,21.52,13.01,105
3504.51,23.02,12.56,105
3504.51,24.44,12.13,105
3504.51,25.98,11.81,105
3504.51,27.48,11.59,105
3504.51,29.17,11.37,105
3504.51,30.64,11.12,105
3504.51,32.18,10.96,105
3504.51,33.81,10.84,105
3504.51,35.18,10.62,105
3504.51,36.82,10.48,105
3504.51,38.31,10.34,105
3504.51,39.81,10.14,105
3504.51,41.34,9.98,105
3504.51,42.79,9.75,105
3504.51,44.36,9.58,105
3504.51,45.85,9.49,105
3504.51,47.4,9.38,105
3504.51,49,9.31,105
3504.51,50.56,9.23,105
3504.51,51.97,9.19,105
3504.51,52.1,9.17,105
3504.51,53.59,9.13,105
3504.51,54.94,9.1,105
3504.51,56.48,9.06,105
3504.51,57.99,9.04,105
3504.51,59.45,9.03,105
3504.51,61.06,8.97,105
3504.51,62.57,8.94,105
3504.51,64.05,8.94,105
3504.52,64.78,8.94,105
3521.5,0.04,25.2,105
3521.5,1.62,24.47,105
3521.5,3.2,24.24,105
3521.5,4.84,24.17,105
3521.5,6.25,24.13,105
3521.5,6.4,24.12,105
3521.5,7.71,24.08,105
3521.5,9.28,24.06,105
3521.5,10.9,21.79,105
3521.5,12.26,20.85,105
3521.5,13.85,19.93,105
3521.5,15.28,19.24,105
3521.5,17,18.56,105
3521.5,18.33,17.56,105
3521.5,19.96,16.23,105
3521.51,21.34,14.71,105
3521.51,23.14,13.76,105
3521.51,24.55,13.01,105
3521.51,26.14,12.5,105
3521.51,27.42,11.99,105
3521.51,29.24,11.62,105
3521.51,30.82,11.35,105
3521.51,32.17,11.12,105
3521.51,33.68,10.91,105
3521.51,35.22,10.76,105
3521.51,36.8,10.57,105
3521.51,38.3,10.34,105
3521.51,39.73,10.07,105
3521.51,41.43,9.86,105
3521.51,42.95,9.7,105
3521.51,44.45,9.53,105
3521.51,45.92,9.43,105
3521.51,47.31,9.36,105
3521.51,48.7,9.32,105
3521.51,50.52,9.28,105
3521.51,52.2,9.22,105
3521.51,53.51,9.18,105
3521.51,55.05,9.15,105
3521.51,56.52,9.12,105
3521.51,58.16,9.1,105
3521.51,59.46,9.07,105
3521.51,61.11,9.05,105
3521.51,62.05,9.04,105
3535.5,0.16,25.18,105
3535.5,1.72,24.29,105
3535.5,3.06,24.1,105
3535.5,4.86,23.88,105
3535.5,6.35,23.74,105
3535.5,7.78,23.56,105
3535.5,9.24,22.02,105
3535.5,10.71,21.36,105
3535.5,12.18,20.24,105
3535.5,14.01,19.81,105
3535.5,15.28,19.39,105
3535.5,16.96,18.42,105
3535.5,18.45,18.09,105
3535.5,19.89,17.89,105
3535.5,21.39,16.97,105
3535.51,23.11,15.88,105
3535.51,24.54,14.59,105
3535.51,26.16,13.51,105
3535.51,27.71,12.79,105
3535.51,29.08,12.21,105
3535.51,30.49,11.79,105
3535.51,32.05,11.41,105
3535.51,33.72,11.11,105
3535.51,35.23,10.77,105
3535.51,36.8,10.49,105
3535.51,38.09,10.24,105
3535.51,39.76,9.93,105
3535.51,41.22,9.66,105
3535.51,42.73,9.54,105
3535.51,44.41,9.42,105
3535.51,45.8,9.36,105
3535.51,47.32,9.33,105
3535.51,48.67,9.28,105
3535.51,50.47,9.24,105
3535.51,51.82,9.22,105
3535.51,53.48,9.19,105
3535.51,55.07,9.16,105
3535.51,56.28,9.14,105
3535.51,57.88,9.14,105
3535.51,58.28,9.14,105
3552.5,0.29,24.76,105
3552.5,1.8,23.88,105
3552.5,3.2,23.71,105
3552.5,4.9,23.61,105
3552.5,6.33,23.48,105
3552.5,7.75,23.23,105
3552.5,9.35,21.63,105
3552.5,10.78,20.77,105
3552.5,12.24,19.92,105
3552.5,12.5,19.68,105
3552.5,13.84,19.17,105
3552.5,15.23,18.7,105
3552.5,16.85,18.33,105
3552.5,18.07,18.2,105
3552.5,19.98,17.93,105
3552.51,21.37,17.79,105
3552.51,23.04,17.63,105
3552.51,24.24,17.32,105
3552.51,26.06,16.91,105
3552.51,27.48,15.88,105
3552.51,29.18,13.08,105
3552.51,30.67,12.58,105
3552.51,32.12,11.91,105
3552.51,33.72,11.41,105
3552.51,35.14,11.04,105
3552.51,36.7,10.74,105
3552.51,37.86,10.51,105
3552.51,39.63,10.09,105
3552.51,41.19,9.84,105
3552.51,42.84,9.69,105
3552.51,44.44,9.51,105
3552.51,46.05,9.44,105
3552.51,47.3,9.39,105
3552.51,48.67,9.35,105
3552.51,50.49,9.32,105
3552.51,51.94,9.28,105
3552.51,53.71,9.23,105
3552.51,54.99,9.22,105
3552.51,56.52,9.2,105
3552.51,58.06,9.19,105
3570.5,0.23,20.19,105
3570.5,0.51,20.17,105
3570.5,1.64,19.81,105
3570.5,3.11,19.5,105
3570.5,4.62,19.42,105
3570.5,6.1,19.37,105
3570.5,7.89,19.33,105
3570.5,9.22,19.33,105
3570.5,10.75,19.31,105
3570.5,10.93,19.3,105
3570.5,12.23,19.27,105
3570.5,13.8,19.23,105
3570.5,15.34,18.34,105
3570.5,16.84,17.9,105
3570.5,18.35,17.71,105
3570.51,19.9,17.55,105
3570.51,21.35,17.26,105
3570.51,23.06,16.96,105
3570.51,24.43,16.82,105
3570.51,26.04,16.62,105
3570.51,27.47,16.37,105
3570.51,29.04,15.74,105
3570.51,30.61,14.37,105
3570.51,32.16,12.79,105
3570.51,33.62,11.71,105
3570.51,35.1,11.13,105
3570.51,36.63,10.73,105
3570.51,38.16,10.38,105
3570.51,39.63,10.11,105
3570.51,39.67,10.08,105
3570.51,41.22,9.89,105
3570.51,42.73,9.72,105
3570.51,44.29,9.62,105
3570.51,44.42,9.59,105
3570.51,45.77,9.54,105
3570.51,47.27,9.47,105
3570.51,48.79,9.42,105
3570.51,50.4,9.37,105
3570.51,51.25,9.38,105
3583.5,0.12,18.29,105
3583.5,0.39,18.33,105
3583.5,1.67,18.18,105
3583.5,3.15,18.13,105
3583.5,4.69,18.09,105
3583.5,6.36,18.04,105
3583.5,7.72,18.04,105
3583.5,9.21,18.03,105
3583.5,10.74,18.02,105
3583.5,12.49,18.01,105
3583.5,13.95,18,105
3583.5,15.48,17.84,105
3583.5,16.78,17.34,105
3583.5,18.43,17.06,105
3583.5,20.06,16.89,105
3583.51,21.38,16.64,105
3583.51,23.1,16.27,105
3583.51,24.54,15.98,105
3583.51,26.05,15.81,105
3583.51,27.53,15.47,105
3583.51,29.13,15.25,105
3583.51,30.48,14.92,105
3583.51,32.03,14.33,105
3583.51,33.63,13.09,105
3583.51,35.17,11.91,105
3583.51,36.68,11.16,105
3583.51,38.18,10.7,105
3583.51,39.69,10.46,105
3583.51,41.24,10.23,105
3583.51,42.81,10.02,105
3583.51,44.09,9.86,105
3583.51,45.68,9.76,105
3583.51,47.43,9.66,105
3583.51,48.85,9.56,105
3583.51,50.55,9.53,105
3583.51,51.87,9.48,105
3583.51,53.62,9.44,105
3583.51,55.11,9.41,105
3583.51,56.64,9.37,105
3601.5,0.3,16.44,105
3601.5,1.58,16.22,105
3601.5,2.96,16,105
3601.5,4.54,15.94,105
3601.5,6.25,15.94,105
3601.5,9.05,15.89,105
3601.5,10.7,15.89,105
3601.5,12.01,15.89,105
3601.5,13.78,15.89,105
3601.5,15.3,15.89,105
3601.5,16.82,15.89,105
3601.5,18.32,15.89,105
3601.5,19.9,15.78,105
3601.5,21.21,15.78,105
3601.51,22.8,15.72,105
3601.51,24.48,15.72,105
3601.51,25.91,15,105
3601.51,27.71,14.78,105
3601.51,28.96,14.5,105
3601.51,30.54,13.72,105
3601.51,31.82,12.17,105
3601.51,33.35,11.11,105
3601.51,35.3,10.67,105
3601.51,36.7,10.44,105
3601.51,38.28,10.17,105
3601.51,39.87,10,105
3601.51,41.27,9.89,105
3601.51,42.7,9.89,105
3601.51,44.01,9.83,105
3601.51,45.87,9.67,105
3601.51,47.55,9.5,105
3622.5,0.21,13.23,105
3622.5,0.45,13.23,105
3622.5,1.56,13.22,105
3622.5,1.62,13.21,105
3622.5,3.1,12.99,105
3622.5,4.59,12.92,105
3622.5,6.31,12.91,105
3622.5,7.68,12.89,105
3622.5,9.3,12.87,105
3622.5,10.86,12.86,105
3622.5,12.25,12.86,105
3622.5,13.9,12.85,105
3622.5,15.33,12.84,105
3622.5,16.76,12.84,105
3622.5,18.38,12.84,105
3622.51,20.05,12.83,105
3622.51,21.51,12.79,105
3622.51,23.06,12.76,105
3622.51,24.46,12.73,105
3622.51,26.08,12.73,105
3622.51,27.63,12.64,105
3622.51,29.13,12.46,105
3622.51,30.61,12.31,105
3622.51,32.14,12.27,105
3622.51,33.58,12.2,105
3622.51,35.11,12.05,105
3622.51,36.54,11.93,105
3622.51,38.24,11.73,105
3622.51,39.7,11.62,105
3622.51,41.22,11.48,105
3622.51,42.74,11.28,105
3622.51,44.31,10.91,105
3622.51,45.62,10.68,105
3622.51,47.19,10.35,105
3622.51,48.74,10.26,105
3622.51,48.84,10.24,105
3636.5,0.06,11.04,105
3636.5,0.32,11.06,105
3636.5,1.59,10.84,105
3636.5,3.11,10.67,105
3636.5,4.6,10.65,105
3636.5,6.11,10.64,105
3636.5,7.67,10.64,105
3636.5,9.17,10.63,105
3636.5,10.71,10.63,105
3636.5,12.2,10.62,105
3636.5,13.78,10.62,105
3636.5,15.29,10.62,105
3636.5,16.82,10.62,105
3636.5,18.32,10.62,105
3636.5,19.9,10.62,105
3636.51,21.44,10.61,105
3636.51,22.91,10.6,105
3636.51,24.45,10.44,105
3636.51,25.94,9.95,105
3636.51,27.6,9.73,105
3636.51,29.01,9.6,105
3636.51,30.53,9.5,105
3636.51,32.09,9.45,105
3636.51,33.55,9.37,105
3636.51,35.17,9.33,105
3636.51,36.65,9.27,105
3636.51,38.22,9.22,105
3636.51,39.68,9.19,105
3636.51,41.36,9.13,105
3636.51,42.78,9.09,105
3636.51,44.31,9.07,105
3636.51,45.84,9.08,105
3636.51,47.31,9.06,105
3636.51,48.89,9.06,105
3636.51,49.61,9.06,105
3696.5,0.14,10.3,105
3696.5,1.67,9.68,105
3696.5,3.2,9.62,105
3696.5,4.52,9.58,105
3696.5,6.15,9.57,105
3696.5,7.79,9.5,105
3696.5,9.37,9.43,105
3696.5,10.78,9.41,105
3696.5,12.08,9.09,105
3696.5,13.74,8.85,105
3696.5,15.22,8.76,105
3696.5,16.67,8.64,105
3696.5,18.17,8.49,105
3696.5,20.06,8.43,105
3696.5,21.26,8.38,105
3696.51,22.94,8.3,105
3696.51,24.48,8.25,105
3696.51,26.11,8.18,105
3696.51,27.68,8.12,105
3696.51,29.23,8.1,105
3696.51,30.26,8.08,105
3696.51,32.09,8.06,105
3696.51,33.32,8.02,105
3696.51,35.1,7.96,105
3696.51,36.49,7.93,105
3696.51,38.22,7.88,105
3696.51,39.44,7.84,105
3696.51,41.25,7.8,105
3696.51,42.56,7.78,105
3696.51,44.38,7.75,105
3696.51,45.8,7.73,105
3696.51,47.34,7.72,105
3696.51,48.77,7.72,105
3696.51,50.19,7.72,105
3696.51,51.59,7.72,105
3696.51,53.43,7.72,105
3696.51,55,7.72,105
3696.51,55.91,7.72,105
3737.5,0.33,11.14,105
3737.5,1.65,10.77,105
3737.5,3.11,10.68,105
3737.5,3.25,10.66,105
3737.5,4.73,10.64,105
3737.5,6.21,10.55,105
3737.5,7.79,10.46,105
3737.5,9.29,10.37,105
3737.5,10.79,10.33,105
3737.5,12.58,10.28,105
3737.5,13.76,10.27,105
3737.5,15.19,10.24,105
3737.5,16.66,10.22,105
3737.5,18.23,10.16,105
3737.5,19.79,10.13,105
3737.51,21.05,10.12,105
3737.51,22.91,10.06,105
3737.51,24.46,9.99,105
3737.51,25.99,9.52,105
3737.51,27.53,9.22,105
3737.51,29.19,9.06,105
3737.51,30.65,8.99,105
3737.51,32.18,8.95,105
3737.51,34.88,8.85,105
3737.51,36.5,8.83,105
3737.51,37.97,8.79,105
3737.51,39.52,8.75,105
3737.51,41.16,8.72,105
3737.51,42.59,8.68,105
3737.51,44.09,8.66,105
3737.51,44.15,8.66,105
3737.51,45.62,8.64,105
3737.51,47.23,8.62,105
3737.51,48.79,8.56,105
3737.51,50.31,8.51,105
3737.51,51.86,8.46,105
3737.51,53.17,8.42,105
3737.51,54.81,8.42,105
3737.51,56.44,8.42,105
3737.51,57.95,8.4,105
3737.51,59.43,8.39,105
3737.51,61.01,8.39,105
3737.51,62.55,8.39,105
3737.51,63.64,8.39,105
3758.5,0.31,12.93,105
3758.5,1.62,12.45,105
3758.5,3.07,12.18,105
3758.5,4.81,12.12,105
3758.5,6.19,12.11,105
3758.5,7.68,12.09,105
3758.5,9.15,12.08,105
3758.5,10.72,12.05,105
3758.5,12.37,11.97,105
3758.5,13.92,11.82,105
3758.5,15.4,11.7,105
3758.5,16.83,10.86,105
3758.5,18.29,10.31,105
3758.5,19.94,10.15,105
3758.5,21.39,9.97,105
3758.51,22.96,9.94,105
3758.51,24.47,9.88,105
3758.51,26.1,9.79,105
3758.51,27.47,9.76,105
3758.51,29.05,9.68,105
3758.51,30.57,9.65,105
3758.51,32.08,9.58,105
3758.51,33.53,9.54,105
3758.51,35.1,9.52,105
3758.51,36.53,9.49,105
3758.51,38.14,9.48,105
3758.51,39.73,9.44,105
3758.51,41.33,9.38,105
3758.51,42.91,9.31,105
3758.51,44.37,9.23,105
3758.51,45.76,9.17,105
3758.51,47.46,9.11,105
3758.51,48.57,9.09,105
3758.51,50.33,9.03,105
3758.51,51.57,9.01,105
3758.51,53.07,8.96,105
3758.51,54.9,8.94,105
3758.51,56.29,8.93,105
3758.51,57.93,8.91,105
3758.51,59.33,8.9,105
3758.51,60.75,8.89,105
3758.51,62.46,8.87,105
3758.51,63.96,8.87,105
3758.51,65.58,8.85,105
3758.52,67.11,8.83,105
3758.52,68.12,8.83,105
3794.5,0.29,17.19,105
3794.5,1.56,17.17,105
3794.5,3.18,16.24,105
3794.5,4.61,15.55,105
3794.5,6.09,14.92,105
3794.5,6.13,14.87,105
3794.5,7.6,14.38,105
3794.5,9.15,13.67,105
3794.5,10.96,13.28,105
3794.5,12.22,12.86,105
3794.5,13.75,11.87,105
3794.5,15.2,11.48,105
3794.5,16.84,11.41,105
3794.5,18.26,11.28,105
3794.5,19.93,10.98,105
3794.51,21.28,10.85,105
3794.51,22.9,10.76,105
3794.51,24.46,10.67,105
3794.51,25.99,10.59,105
3794.51,27.34,10.56,105
3794.51,29.07,10.53,105
3794.51,30.26,10.46,105
3794.51,30.66,10.42,105
3794.51,32.19,10.34,105
3794.51,33.3,10.32,105
3794.51,35.15,10.28,105
3794.51,36.77,10.27,105
3794.51,38.3,10.23,105
3794.51,39.78,10.17,105
3794.51,41.3,10.13,105
3794.51,42.83,10.07,105
3794.51,43.99,10.02,105
3794.51,45.84,9.92,105
3794.51,47.25,9.86,105
3794.51,48.82,9.81,105
3794.51,50.34,9.74,105
3794.51,51.98,9.69,105
3794.51,53.47,9.66,105
3794.51,54.86,9.64,105
3794.51,56.35,9.61,105
3794.51,57.94,9.58,105
3794.51,59.47,9.54,105
3794.51,61.01,9.53,105
3794.51,62.5,9.51,105
3794.52,64.18,9.48,105
3794.52,65.66,9.46,105
3794.52,67.13,9.44,105
3794.52,68.61,9.43,105
3794.52,69.98,9.43,105
3794.52,71.58,9.43,105
3794.52,73.26,9.43,105
3794.52,74.35,9.43,105
3807.5,0.28,18.44,105
3807.5,1.82,18.06,105
3807.5,3.08,17.74,105
3807.5,4.72,17.42,105
3807.5,6.14,17.08,105
3807.5,7.66,16.01,105
3807.5,9.35,15.22,105
3807.5,10.72,14.32,105
3807.5,12.28,13.09,105
3807.5,13.76,12.31,105
3807.5,15.51,12.01,105
3807.5,17,11.71,105
3807.5,18.16,11.57,105
3807.5,19.9,11.4,105
3807.5,21.41,11.29,105
3807.51,23.11,11.13,105
3807.51,24.64,10.97,105
3807.51,26.1,10.83,105
3807.51,27.62,10.79,105
3807.51,29.14,10.72,105
3807.51,30.44,10.64,105
3807.51,32.1,10.56,105
3807.51,33.6,10.52,105
3807.51,35.29,10.47,105
3807.51,36.63,10.42,105
3807.51,38.12,10.33,105
3807.51,39.78,10.28,105
3807.51,41.38,10.22,105
3807.51,42.96,10.22,105
3807.51,44.06,10.19,105
3807.51,45.95,10.11,105
3807.51,47.35,10.06,105
3807.51,48.76,10.02,105
3807.51,50.12,9.96,105
3807.51,51.6,9.94,105
3807.51,53.32,9.88,105
3807.51,54.94,9.86,105
3807.51,56.34,9.83,105
3807.51,58.16,9.8,105
3807.51,59.57,9.78,105
3807.51,61.13,9.76,105
3807.51,62.59,9.71,105
3807.51,64.08,9.69,105
3807.51,65.36,9.68,105
3807.52,66.94,9.67,105
3807.52,68.68,9.67,105
3807.52,69.9,9.66,105
3807.52,71.79,9.64,105
3807.52,73.19,9.63,105
3807.52,74.73,9.63,105
3807.52,75.69,9.63,105
3819.5,0.14,20.26,105
3819.5,0.35,20.23,105
3819.5,1.55,19.96,105
3819.5,3.09,19.9,105
3819.5,4.56,19.77,105
3819.5,6.16,17.81,105
3819.5,7.57,17.61,105
3819.5,9.37,15.25,105
3819.5,10.72,14.81,105
3819.5,12.14,14.19,105
3819.5,13.78,13.94,105
3819.5,15.5,13.72,105
3819.5,16.86,13.47,105
3819.5,18.29,13.21,105
3819.5,19.85,12.85,105
3819.51,21.47,12.34,105
3819.51,22.87,11.89,105
3819.51,24.53,11.64,105
3819.51,25.86,11.36,105
3819.51,27.48,11.24,105
3819.51,29.07,11.16,105
3819.51,30.59,11.03,105
3819.51,32.08,10.92,105
3819.51,33.61,10.81,105
3819.51,35.25,10.74,105
3819.51,36.57,10.67,105
3819.51,38.29,10.6,105
3819.51,39.48,10.57,105
3819.51,41.1,10.53,105
3819.51,42.57,10.48,105
3819.51,44.41,10.39,105
3819.51,45.81,10.34,105
3819.51,47.37,10.29,105
3819.51,49.05,10.22,105
3819.51,50.07,10.19,105
3819.51,51.75,10.14,105
3819.51,53.36,10.04,105
3819.51,55.09,10.03,105
3819.51,56.6,9.97,105
3819.51,58.02,9.95,105
3819.51,59.22,9.92,105
3819.51,61.08,9.87,105
3819.51,62.6,9.83,105
3819.51,62.72,9.83,105
3819.52,64.06,9.82,105
3819.52,65.69,9.79,105
3819.52,67.11,9.78,105
3819.52,68.73,9.77,105
3819.52,70.22,9.76,105
3819.52,71.91,9.75,105
3819.52,73.22,9.74,105
3819.52,74.73,9.73,105
3819.52,76.21,9.73,105
3842.5,0.24,23.93,105
3842.5,0.36,23.85,105
3842.5,1.55,23.52,105
3842.5,3.11,23.21,105
3842.5,4.62,23.02,105
3842.5,6.15,22.89,105
3842.5,7.8,20.87,105
3842.5,9.18,19.11,105
3842.5,10.51,18.39,105
3842.5,12.4,16.99,105
3842.5,13.74,16.08,105
3842.5,15.43,15.31,105
3842.5,16.82,14.72,105
3842.5,18.33,14.27,105
3842.5,19.62,13.86,105
3842.51,21.62,13.41,105
3842.51,22.91,13.07,105
3842.51,24.42,12.74,105
3842.51,26.15,12.34,105
3842.51,27.4,11.89,105
3842.51,29.2,11.61,105
3842.51,30.37,11.54,105
3842.51,30.49,11.52,105
3842.51,32.07,11.43,105
3842.51,33.57,11.2,105
3842.51,35.18,11.12,105
3842.51,36.62,11.01,105
3842.51,38.14,10.92,105
3842.51,39.64,10.81,105
3842.51,41.28,10.72,105
3842.51,42.83,10.67,105
3842.51,44.29,10.64,105
3842.51,45.84,10.58,105
3842.51,49.11,10.47,105
3842.51,50.42,10.39,105
3842.51,51.95,10.29,105
3842.51,53.47,10.23,105
3842.51,54.93,10.19,105
3842.51,56.46,10.14,105
3842.51,58.07,10.05,105
3842.51,59.6,10.01,105
3842.51,61.04,9.97,105
3842.51,62.56,9.94,105
3842.51,64.11,9.91,105
3842.52,65.34,9.89,105
3842.52,67.16,9.86,105
3842.52,68.83,9.84,105
3842.52,70.24,9.84,105
3842.52,71.73,9.83,105
3842.52,73.23,9.83,105
3842.52,74.69,9.81,105
3853.5,0.32,27.99,105
3853.5,1.82,26.59,105
3853.5,3.08,25.92,105
3853.5,4.77,25.52,105
3853.5,6.32,25.36,105
3853.5,7.49,24.61,105
3853.5,9.39,20.64,105
3853.5,10.83,19.29,105
3853.5,12.18,17.41,105
3853.5,13.71,16.66,105
3853.5,15.65,15.25,105
3853.5,17.06,14.86,105
3853.5,18.47,14.41,105
3853.5,19.94,13.93,105
3853.5,21.41,13.55,105
3853.51,22.97,13.17,105
3853.51,24.64,12.79,105
